TBENCH_CLIENT_THREADS = 1
TBENCH_SERVER = 147.46.242.201
TBENCH_SERVER_PORT = 7313
TBENCH_MINSLEEPNS = 0
TBENCH_RANDSEED = 0
TBENCH_QPS = 1000
queue times, service times, sojorn times
latencies: 3.00719, 2.28559, 5.29278
latencies: 3.35054, 2.25557, 5.60612
latencies: 3.79293, 2.35861, 6.15155
latencies: 4.36862, 4.32993, 8.69855
latencies: 4.74273, 4.88379, 9.62653
latencies: 8.31092, 1.76245, 10.0734
latencies: 9.39331, 0.782791, 10.1761
latencies: 9.6903, 1.31326, 11.0036
latencies: 9.1632, 2.06229, 11.2255
latencies: 9.48119, 1.31332, 10.7945
latencies: 8.50731, 1.4796, 9.98691
latencies: 7.44887, 0.826151, 8.27502
latencies: 7.84976, 2.85577, 10.7055
latencies: 6.78905, 2.94656, 9.7356
latencies: 7.29234, 2.63916, 9.9315
latencies: 7.50496, 1.84152, 9.34648
latencies: 3.4559, 0.969705, 4.42561
latencies: 5.06205, 2.60124, 7.66329
latencies: 4.41981, 2.19052, 6.61033
latencies: 5.31627, 1.52072, 6.83699
latencies: 5.88868, 0.855496, 6.74418
latencies: 5.89112, 2.84812, 8.73924
latencies: 5.81918, 4.58961, 10.4088
latencies: 8.35996, 0.686054, 9.04602
latencies: 8.68615, 1.12238, 9.80853
latencies: 8.65528, 4.09966, 12.7549
latencies: 9.62861, 1.34283, 10.9714
latencies: 9.39812, 1.13067, 10.5288
latencies: 9.51457, 0.803655, 10.3182
latencies: 9.09787, 1.84293, 10.9408
latencies: 8.89549, 1.82539, 10.7209
latencies: 5.43193, 1.21985, 6.65178
latencies: 6.06314, 4.15271, 10.2159
latencies: 1.7303, 2.87571, 4.60601
latencies: 1.93915, 1.19278, 3.13193
latencies: 2.03568, 1.12631, 3.162
latencies: 1.19396, 0.707591, 1.90155
latencies: 2.86569, 3.43139, 6.29708
latencies: 1.25917, 4.53921, 5.79838
latencies: 1.83825, 2.87039, 4.70864
latencies: 3.87754, 0.808967, 4.68651
latencies: 4.40706, 2.06815, 6.4752
latencies: 3.55832, 4.18132, 7.73964
latencies: 4.90415, 0.739975, 5.64412
latencies: 4.86879, 1.64674, 6.51553
latencies: 3.00161, 1.94005, 4.94166
latencies: 0.83774, 2.89904, 3.73678
latencies: 2.05886, 1.56994, 3.62879
latencies: 0.72867, 1.40888, 2.13755
latencies: 0.62161, 1.23361, 1.85522
latencies: 0.653119, 2.50197, 3.15509
latencies: 1.35432, 3.30467, 4.65899
latencies: 2.99917, 0.757479, 3.75665
latencies: 2.33039, 1.7251, 4.05549
latencies: 2.54404, 2.10101, 4.64505
latencies: 0.657809, 1.22561, 1.88342
latencies: 0.735579, 2.00412, 2.73969
latencies: 1.57234, 1.96264, 3.53498
latencies: 1.29942, 2.89807, 4.19749
latencies: 2.84461, 1.4883, 4.33291
latencies: 2.94453, 0.554309, 3.49884
latencies: 2.52503, 1.39633, 3.92136
latencies: 2.71727, 3.95149, 6.66876
latencies: 0.790857, 1.254, 2.04485
latencies: 0.73941, 1.3898, 2.12921
latencies: 0.735714, 2.43938, 3.1751
latencies: 0.732038, 1.30065, 2.03269
latencies: 0.691124, 2.2094, 2.90052
latencies: 1.23241, 3.17385, 4.40627
latencies: 2.4091, 1.06625, 3.47535
latencies: 2.28544, 1.32433, 3.60977
latencies: 0.80228, 1.09515, 1.89743
latencies: 1.47174, 4.72097, 6.19271
latencies: 1.61973, 4.0841, 5.70383
latencies: 1.0234, 4.42929, 5.45269
latencies: 3.73503, 2.35065, 6.08568
latencies: 4.17825, 1.83976, 6.01801
latencies: 4.20501, 1.24615, 5.45116
latencies: 5.33078, 2.72787, 8.05864
latencies: 4.95437, 0.725383, 5.67976
latencies: 3.97032, 2.38578, 6.35611
latencies: 3.18052, 0.849128, 4.02965
latencies: 3.29013, 1.64843, 4.93856
latencies: 3.54267, 0.678086, 4.22075
latencies: 2.27921, 0.870792, 3.15
latencies: 1.4181, 0.795624, 2.21373
latencies: 2.67724, 2.0725, 4.74974
latencies: 0.5993, 0.782056, 1.38136
latencies: 0.623928, 0.769384, 1.39331
latencies: 0.717535, 1.16337, 1.88091
latencies: 0.746079, 1.10993, 1.85601
latencies: 0.635532, 1.24628, 1.88182
latencies: 1.49385, 1.5268, 3.02065
latencies: 1.4992, 0.971305, 2.4705
latencies: 1.14821, 3.43984, 4.58805
latencies: 0.68702, 1.90715, 2.59417
latencies: 0.71759, 2.04101, 2.7586
latencies: 2.75135, 0.977193, 3.72854
latencies: 0.682569, 4.65867, 5.34124
latencies: 2.0317, 1.8853, 3.917
latencies: 3.4557, 2.41561, 5.87131
latencies: 2.54521, 0.907433, 3.45265
latencies: 1.67822, 0.897833, 2.57605
latencies: 0.81283, 1.02081, 1.83364
latencies: 1.89427, 3.60163, 5.4959
latencies: 0.686784, 1.03745, 1.72423
latencies: 0.688763, 1.17959, 1.86836
latencies: 0.609422, 2.01679, 2.62621
latencies: 0.687748, 1.67147, 2.35922
latencies: 2.13366, 0.819752, 2.95341
latencies: 1.62199, 4.16375, 5.78574
latencies: 1.27436, 0.624741, 1.8991
latencies: 0.586095, 1.48593, 2.07203
latencies: 0.74171, 1.15483, 1.89654
latencies: 0.931495, 2.63116, 3.56266
latencies: 3.5297, 0.69703, 4.22673
latencies: 1.70946, 2.78895, 4.49841
latencies: 0.80553, 0.506021, 1.31155
latencies: 0.884622, 0.934185, 1.81881
latencies: 0.739896, 0.806408, 1.5463
latencies: 0.724971, 0.809959, 1.53493
latencies: 0.572741, 3.76189, 4.33463
latencies: 3.87959, 1.00657, 4.88616
latencies: 1.14976, 4.33098, 5.48074
latencies: 2.2464, 1.51688, 3.76327
latencies: 2.7131, 2.17116, 4.88425
latencies: 3.43471, 0.70071, 4.13542
latencies: 3.9172, 1.66257, 5.57977
latencies: 3.3747, 3.28499, 6.65969
latencies: 2.78897, 0.87508, 3.66405
latencies: 1.47485, 3.35645, 4.8313
latencies: 2.38376, 3.91172, 6.29548
latencies: 0.794624, 0.724679, 1.5193
latencies: 0.768611, 1.15905, 1.92766
latencies: 0.771444, 0.839592, 1.61104
latencies: 0.638899, 3.82295, 4.46185
latencies: 0.737625, 2.1678, 2.90542
latencies: 1.99357, 0.736806, 2.73038
latencies: 2.28154, 1.02555, 3.30709
latencies: 0.679795, 4.66532, 5.34512
latencies: 1.89783, 0.889257, 2.78709
latencies: 2.77353, 1.98568, 4.75921
latencies: 4.55437, 0.560742, 5.11511
latencies: 2.54177, 4.13178, 6.67356
latencies: 4.56235, 0.616166, 5.17851
latencies: 4.43493, 4.08285, 8.51778
latencies: 4.62877, 4.29774, 8.9265
latencies: 7.77407, 2.29071, 10.0648
latencies: 8.61613, 3.21587, 11.832
latencies: 11.1039, 0.915113, 12.019
latencies: 9.29223, 3.87341, 13.1656
latencies: 12.7097, 1.73627, 14.4459
latencies: 11.993, 3.09929, 15.0923
latencies: 13.6419, 0.733735, 14.3756
latencies: 11.524, 1.10449, 12.6285
latencies: 8.98446, 1.1971, 10.1816
latencies: 8.44838, 1.41403, 9.86241
latencies: 5.47703, 1.44001, 6.91704
latencies: 5.86672, 1.15943, 7.02615
latencies: 7.0726, 0.639398, 7.712
latencies: 5.58288, 3.0135, 8.59638
latencies: 6.89797, 0.678599, 7.57657
latencies: 7.48363, 1.19003, 8.67365
latencies: 7.124, 2.1814, 9.3054
latencies: 6.92597, 3.20192, 10.1279
latencies: 8.9494, 2.14095, 11.0903
latencies: 7.64659, 1.30478, 8.95137
latencies: 5.37489, 0.9546, 6.32949
latencies: 5.32319, 2.16924, 7.49243
latencies: 4.84237, 3.07779, 7.92016
latencies: 6.14208, 1.14481, 7.28689
latencies: 5.70425, 1.04955, 6.75379
latencies: 5.72805, 0.638502, 6.36655
latencies: 5.44992, 0.813448, 6.26337
latencies: 5.01196, 2.13858, 7.15054
latencies: 4.98606, 2.7446, 7.73066
latencies: 5.6615, 1.35905, 7.02055
latencies: 6.65428, 1.55041, 8.2047
latencies: 6.23955, 1.62184, 7.86139
latencies: 6.77276, 2.67679, 9.44955
latencies: 2.93208, 1.189, 4.12108
latencies: 6.38713, 4.52519, 10.9123
latencies: 3.89583, 0.772872, 4.6687
latencies: 3.06404, 1.22337, 4.28742
latencies: 3.69479, 0.680486, 4.37528
latencies: 3.10406, 0.67799, 3.78205
latencies: 3.45896, 0.967177, 4.42614
latencies: 3.81073, 0.55927, 4.37
latencies: 0.791928, 0.66135, 1.45328
latencies: 0.548215, 1.50622, 2.05444
latencies: 0.702127, 0.736935, 1.43906
latencies: 0.715912, 0.709415, 1.42533
latencies: 0.574603, 3.90896, 4.48357
latencies: 0.6887, 0.700966, 1.38967
latencies: 0.607422, 0.762087, 1.36951
latencies: 0.644046, 1.23204, 1.87609
latencies: 1.26785, 0.762727, 2.03058
latencies: 1.51378, 1.4739, 2.98768
latencies: 1.22802, 2.27874, 3.50676
latencies: 0.614263, 0.626053, 1.24032
latencies: 0.791878, 1.16711, 1.95899
latencies: 0.606372, 0.945705, 1.55208
latencies: 0.635536, 2.4951, 3.13063
latencies: 1.16769, 0.697383, 1.86507
latencies: 1.66029, 0.652614, 2.3129
latencies: 2.10886, 2.25794, 4.3668
latencies: 0.659478, 5.03035, 5.68983
latencies: 3.70766, 0.808456, 4.51611
latencies: 3.89347, 1.34011, 5.23358
latencies: 2.57597, 3.80576, 6.38174
latencies: 3.40752, 3.30803, 6.71555
latencies: 5.86939, 1.37003, 7.23942
latencies: 5.39222, 1.15124, 6.54346
latencies: 4.34432, 3.92669, 8.27102
latencies: 1.43815, 3.94855, 5.38669
latencies: 3.54926, 0.947913, 4.49717
latencies: 4.31254, 1.23736, 5.54989
latencies: 2.37533, 1.63784, 4.01317
latencies: 3.41526, 2.8063, 6.22156
latencies: 3.14101, 4.72833, 7.86934
latencies: 5.72322, 2.26767, 7.99089
latencies: 6.80845, 1.15595, 7.96439
latencies: 5.37042, 4.09178, 9.4622
latencies: 7.24519, 0.818856, 8.06405
latencies: 6.03383, 1.71003, 7.74386
latencies: 7.61994, 0.980073, 8.60001
latencies: 7.4066, 2.04261, 9.44922
latencies: 7.38155, 5.22846, 12.61
latencies: 9.26708, 0.699911, 9.96699
latencies: 9.58081, 1.09275, 10.6736
latencies: 8.97106, 0.913576, 9.88464
latencies: 7.84749, 1.00826, 8.85575
latencies: 9.34281, 3.79498, 13.1378
latencies: 9.12346, 3.05155, 12.175
latencies: 12.515, 0.595654, 13.1106
latencies: 8.47078, 4.94648, 13.4173
latencies: 10.8811, 0.599525, 11.4806
latencies: 11.7012, 2.20655, 13.9078
latencies: 10.8432, 2.84387, 13.6871
latencies: 26.1366, 2.73875, 28.8754
latencies: 26.585, 4.59812, 31.1831
latencies: 24.5865, 1.32433, 25.9108
latencies: 24.4996, 1.18232, 25.6819
latencies: 24.5533, 0.808263, 25.3616
latencies: 22.6705, 1.07175, 23.7423
latencies: 22.2806, 5.02021, 27.3008
latencies: 22.6023, 0.954281, 23.5566
latencies: 21.429, 1.03003, 22.459
latencies: 20.7704, 1.50277, 22.2732
latencies: 19.3244, 1.48088, 20.8053
latencies: 17.2072, 0.714311, 17.9215
latencies: 14.6368, 2.24248, 16.8793
latencies: 15.5447, 0.91892, 16.4636
latencies: 12.5596, 4.45809, 17.0177
latencies: 14.6803, 0.950025, 15.6303
latencies: 13.0549, 1.53592, 14.5908
latencies: 11.5682, 2.53404, 14.1022
latencies: 12.5236, 1.76133, 14.2849
latencies: 13.7737, 2.246, 16.0197
latencies: 13.6396, 3.08345, 16.7231
latencies: 15.9901, 0.777543, 16.7677
latencies: 15.9277, 1.16977, 17.0974
latencies: 15.9164, 2.50313, 18.4195
latencies: 17.1713, 1.09233, 18.2636
latencies: 17.6998, 0.762919, 18.4627
latencies: 16.9262, 2.27445, 19.2007
latencies: 16.9741, 0.856424, 17.8305
latencies: 15.9788, 0.775847, 16.7546
latencies: 17.3466, 1.04987, 18.3965
latencies: 16.2744, 1.07307, 17.3475
latencies: 12.464, 1.10027, 13.5642
latencies: 9.66318, 2.89625, 12.5594
latencies: 8.08647, 5.02027, 13.1067
latencies: 10.4505, 2.39497, 12.8455
latencies: 10.859, 0.836744, 11.6957
latencies: 8.30609, 0.897384, 9.20347
latencies: 8.33298, 2.49686, 10.8298
latencies: 7.74763, 2.71986, 10.4675
latencies: 10.0163, 0.777767, 10.7941
latencies: 8.99037, 1.62725, 10.6176
latencies: 9.41697, 1.37339, 10.7904
latencies: 9.40642, 1.16728, 10.5737
latencies: 8.89814, 1.30129, 10.1994
latencies: 8.71353, 1.52587, 10.2394
latencies: 7.84715, 1.87621, 9.72336
latencies: 8.94442, 1.00849, 9.95291
latencies: 9.60547, 1.19528, 10.8007
latencies: 6.85391, 1.00881, 7.86271
latencies: 6.20228, 2.8927, 9.09498
latencies: 6.36608, 0.873993, 7.24007
latencies: 7.00069, 2.21912, 9.21981
latencies: 5.61225, 2.50188, 8.11413
latencies: 3.39528, 3.98448, 7.37977
latencies: 2.74873, 2.11983, 4.86855
latencies: 1.2068, 0.688679, 1.89548
latencies: 1.87325, 0.839816, 2.71307
latencies: 2.25127, 0.942569, 3.19384
latencies: 2.08071, 4.71665, 6.79736
latencies: 2.92932, 1.21508, 4.1444
latencies: 1.18809, 3.8697, 5.05779
latencies: 3.83318, 0.763943, 4.59712
latencies: 3.47113, 0.851144, 4.32228
latencies: 1.22312, 1.19128, 2.41439
latencies: 1.19157, 2.42124, 3.61281
latencies: 2.6716, 4.85825, 7.52985
latencies: 3.56011, 0.963945, 4.52405
latencies: 3.71148, 1.79819, 5.50967
latencies: 3.39873, 3.15398, 6.55272
latencies: 2.55686, 1.57896, 4.13582
latencies: 2.50586, 3.25501, 5.76086
latencies: 4.08679, 2.66294, 6.74973
latencies: 3.8455, 3.94567, 7.79116
latencies: 5.70943, 2.52662, 8.23605
latencies: 6.51329, 1.8379, 8.3512
latencies: 7.64505, 1.85925, 9.5043
latencies: 6.43133, 3.917, 10.3483
latencies: 9.35817, 1.13428, 10.4925
latencies: 10.0576, 4.27178, 14.3293
latencies: 9.80069, 4.14244, 13.9431
latencies: 12.9076, 0.940265, 13.8479
latencies: 13.3851, 2.50492, 15.89
latencies: 13.0394, 1.60817, 14.6476
latencies: 13.5244, 0.592741, 14.1172
latencies: 10.5939, 0.986313, 11.5803
latencies: 9.62888, 2.11784, 11.7467
latencies: 10.2678, 2.41615, 12.684
latencies: 8.12267, 1.68581, 9.80847
latencies: 8.85637, 0.757575, 9.61394
latencies: 11.6464, 3.50176, 15.1482
latencies: 9.22831, 0.971593, 10.1999
latencies: 7.517, 1.38225, 8.89926
latencies: 6.73928, 0.848263, 7.58754
latencies: 6.77265, 1.96207, 8.73472
latencies: 6.95028, 4.84395, 11.7942
latencies: 8.71363, 1.06996, 9.78359
latencies: 7.40182, 3.69152, 11.0933
latencies: 9.38164, 1.35013, 10.7318
latencies: 10.5308, 0.732647, 11.2635
latencies: 10.4717, 1.85407, 12.3258
latencies: 11.4309, 0.777831, 12.2088
latencies: 10.9139, 2.20082, 13.1148
latencies: 9.22345, 0.819912, 10.0434
latencies: 9.76291, 0.782376, 10.5453
latencies: 9.79764, 1.25899, 11.0566
latencies: 11.5753, 3.8545, 15.4298
latencies: 9.87671, 0.935753, 10.8125
latencies: 10.8833, 1.70808, 12.5914
latencies: 7.63243, 0.900809, 8.53324
latencies: 7.50832, 0.683655, 8.19197
latencies: 10.3481, 3.95981, 14.3079
latencies: 8.99267, 1.00699, 9.99965
latencies: 7.66228, 3.324, 10.9863
latencies: 7.26099, 0.86292, 8.12391
latencies: 6.99808, 1.22023, 8.21832
latencies: 2.89748, 0.692615, 3.59009
latencies: 2.75421, 1.48321, 4.23743
latencies: 3.07864, 1.62021, 4.69885
latencies: 4.16635, 0.775335, 4.94168
latencies: 2.4777, 3.91437, 6.39207
latencies: 2.87563, 0.80772, 3.68335
latencies: 3.33963, 1.06433, 4.40396
latencies: 3.405, 1.90047, 5.30547
latencies: 2.75287, 1.54699, 4.29986
latencies: 3.65543, 1.36078, 5.01621
latencies: 3.04954, 1.73842, 4.78796
latencies: 3.92467, 0.950409, 4.87508
latencies: 3.07001, 1.4683, 4.53831
latencies: 4.5995, 0.906184, 5.50569
latencies: 5.49222, 0.952297, 6.44452
latencies: 4.69536, 3.80496, 8.50033
latencies: 5.44874, 0.614054, 6.06279
latencies: 5.153, 0.86164, 6.01464
latencies: 5.33713, 2.64092, 7.97805
latencies: 5.79642, 0.666182, 6.4626
latencies: 5.43767, 1.92632, 7.36399
latencies: 4.34384, 1.01035, 5.35418
latencies: 4.6212, 1.17976, 5.80095
latencies: 2.4656, 0.833511, 3.29911
latencies: 5.17167, 1.88741, 7.05908
latencies: 2.83444, 0.639654, 3.4741
latencies: 2.85968, 0.345348, 3.20503
latencies: 2.71892, 1.82079, 4.53971
latencies: 1.56448, 2.70018, 4.26466
latencies: 2.45179, 4.22769, 6.67948
latencies: 4.24596, 1.31432, 5.56028
latencies: 3.16607, 1.37467, 4.54073
latencies: 3.48406, 2.59196, 6.07602
latencies: 3.24534, 1.08459, 4.32992
latencies: 2.60984, 3.81018, 6.42002
latencies: 1.25247, 0.978281, 2.23075
latencies: 0.655673, 0.871496, 1.52717
latencies: 0.609611, 2.0701, 2.67971
latencies: 0.635551, 0.870569, 1.50612
latencies: 0.70809, 4.06452, 4.77261
latencies: 0.684357, 5.10782, 5.79218
latencies: 0.971928, 2.3125, 3.28443
latencies: 1.11008, 1.91867, 3.02876
latencies: 1.41198, 1.51985, 2.93184
latencies: 2.42346, 1.06436, 3.48782
latencies: 1.44774, 1.77902, 3.22677
latencies: 1.84344, 0.876297, 2.71974
latencies: 1.88399, 0.71367, 2.59766
latencies: 1.47769, 0.822343, 2.30004
latencies: 1.78243, 0.68199, 2.46442
latencies: 2.56467, 0.937417, 3.50209
latencies: 2.04699, 2.50486, 4.55184
latencies: 2.11781, 1.05627, 3.17408
latencies: 2.2933, 4.24909, 6.54239
latencies: 2.43201, 2.65129, 5.0833
latencies: 4.26165, 0.982089, 5.24374
latencies: 2.61824, 2.09634, 4.71458
latencies: 3.08648, 3.1854, 6.27189
latencies: 3.61919, 1.1522, 4.77139
latencies: 1.73536, 1.43217, 3.16753
latencies: 2.32717, 2.64364, 4.97081
latencies: 0.780765, 0.914152, 1.69492
latencies: 0.635768, 1.18651, 1.82228
latencies: 0.750184, 0.803783, 1.55397
latencies: 0.740713, 1.33524, 2.07596
latencies: 0.698267, 0.84276, 1.54103
latencies: 0.700496, 1.47217, 2.17267
latencies: 1.90972, 1.34731, 3.25703
latencies: 0.603979, 4.88005, 5.48402
latencies: 2.76589, 1.10241, 3.8683
latencies: 2.55414, 4.52855, 7.0827
latencies: 5.94219, 1.48334, 7.42553
latencies: 3.08746, 5.1515, 8.23896
latencies: 6.30276, 0.951849, 7.25461
latencies: 4.66461, 1.03681, 5.70142
latencies: 4.57393, 1.11566, 5.68959
latencies: 4.3302, 1.97163, 6.30184
latencies: 5.14634, 1.42385, 6.57019
latencies: 4.832, 0.735527, 5.56753
latencies: 4.45052, 0.79876, 5.24928
latencies: 4.57488, 2.36373, 6.93861
latencies: 4.35874, 3.52967, 7.88841
latencies: 7.22389, 1.24862, 8.47251
latencies: 8.47197, 0.929096, 9.40107
latencies: 6.11325, 4.20087, 10.3141
latencies: 8.94904, 0.987497, 9.93654
latencies: 8.60773, 1.62834, 10.2361
latencies: 9.7309, 2.52396, 12.2549
latencies: 9.18995, 2.67382, 11.8638
latencies: 7.37592, 0.908136, 8.28405
latencies: 5.95548, 0.745767, 6.70125
latencies: 6.87265, 2.28885, 9.1615
latencies: 5.64119, 1.35819, 6.99938
latencies: 5.22902, 0.882185, 6.1112
latencies: 4.59659, 0.960041, 5.55663
latencies: 4.90914, 1.27012, 6.17926
latencies: 5.29494, 0.904649, 6.19959
latencies: 4.98411, 0.743143, 5.72725
latencies: 5.75844, 0.880009, 6.63845
latencies: 4.78719, 3.9425, 8.72969
latencies: 6.77942, 1.16852, 7.94794
latencies: 5.45324, 3.42938, 8.88262
latencies: 7.72825, 1.53518, 9.26344
latencies: 8.23199, 2.71401, 10.946
latencies: 7.07101, 2.02856, 9.09957
latencies: 8.41602, 0.662342, 9.07836
latencies: 8.7644, 1.74635, 10.5108
latencies: 8.46359, 1.39326, 9.85685
latencies: 7.64924, 0.65575, 8.30499
latencies: 8.49053, 2.11487, 10.6054
latencies: 6.94478, 1.06276, 8.00755
latencies: 8.32562, 2.96988, 11.2955
latencies: 7.69684, 1.30308, 8.99992
latencies: 8.56729, 1.18846, 9.75575
latencies: 8.45568, 1.43044, 9.88612
latencies: 9.03595, 0.945609, 9.98156
latencies: 9.00321, 3.14259, 12.1458
latencies: 9.01829, 2.07967, 11.098
latencies: 12.7857, 1.86181, 14.6475
latencies: 12.8445, 1.8125, 14.657
latencies: 10.7596, 5.08965, 15.8492
latencies: 12.1896, 1.63669, 13.8262
latencies: 13.2184, 1.13697, 14.3554
latencies: 13.3853, 1.05975, 14.4451
latencies: 12.1968, 0.995849, 13.1927
latencies: 13.5443, 2.12364, 15.668
latencies: 10.3307, 0.697447, 11.0282
latencies: 10.8528, 1.2651, 12.1179
latencies: 11.1183, 0.316995, 11.4353
latencies: 11.3126, 2.12226, 13.4348
latencies: 10.2381, 3.99588, 14.234
latencies: 12.7908, 0.875432, 13.6663
latencies: 12.9342, 0.800999, 13.7352
latencies: 12.7909, 0.830152, 13.6211
latencies: 12.8, 1.31374, 14.1138
latencies: 12.4469, 4.70148, 17.1484
latencies: 12.5902, 2.93891, 15.5291
latencies: 11.2731, 0.814759, 12.0879
latencies: 11.8973, 4.52286, 16.4202
latencies: 14.8713, 1.5772, 16.4485
latencies: 11.7938, 5.0475, 16.8413
latencies: 15.8759, 1.11115, 16.987
latencies: 16.7562, 1.08872, 17.8449
latencies: 16.4203, 3.06467, 19.485
latencies: 15.0868, 0.865256, 15.952
latencies: 14.9001, 0.863816, 15.7639
latencies: 12.4901, 0.838792, 13.3289
latencies: 12.5365, 0.90292, 13.4394
latencies: 12.4101, 1.40516, 13.8152
latencies: 11.8035, 1.56293, 13.3664
latencies: 12.0892, 1.30606, 13.3953
latencies: 12.6614, 0.881449, 13.5429
latencies: 12.2221, 1.47963, 13.7018
latencies: 11.2407, 1.47627, 12.717
latencies: 12.1244, 0.81604, 12.9404
latencies: 10.1069, 0.757735, 10.8646
latencies: 10.7017, 1.49006, 12.1917
latencies: 11.0575, 1.926, 12.9835
latencies: 10.8821, 3.91616, 14.7982
latencies: 11.4404, 0.834536, 12.275
latencies: 11.9596, 1.44385, 13.4034
latencies: 11.7977, 2.92777, 14.7255
latencies: 12.188, 1.38558, 13.5736
latencies: 15.1417, 1.49477, 16.6365
latencies: 13.882, 1.5236, 15.4056
latencies: 11.5729, 1.47608, 13.0489
latencies: 11.9735, 2.00405, 13.9775
latencies: 10.3658, 1.19083, 11.5566
latencies: 10.272, 1.00823, 11.2802
latencies: 10.8743, 1.49432, 12.3686
latencies: 12.1701, 0.817415, 12.9875
latencies: 12.5911, 1.63953, 14.2306
latencies: 10.6084, 4.18593, 14.7944
latencies: 13.5206, 0.942601, 14.4632
latencies: 12.0689, 3.18457, 15.2534
latencies: 12.922, 4.08119, 17.0032
latencies: 15.6572, 0.992969, 16.6501
latencies: 16.3565, 0.711302, 17.0678
latencies: 16.398, 1.05214, 17.4502
latencies: 13.7, 4.91889, 18.6189
latencies: 16.8428, 1.98178, 18.8246
latencies: 17.329, 2.23753, 19.5665
latencies: 18.8205, 2.33109, 21.1516
latencies: 18.1218, 3.04259, 21.1643
latencies: 19.7001, 1.3658, 21.0659
latencies: 19.8868, 1.19524, 21.082
latencies: 17.7205, 1.4083, 19.1288
latencies: 18.4582, 0.977321, 19.4355
latencies: 18.0282, 2.66783, 20.696
latencies: 17.1167, 1.30788, 18.4245
latencies: 18.2073, 2.42127, 20.6286
latencies: 16.5383, 0.90532, 17.4436
latencies: 12.6106, 1.52584, 14.1364
latencies: 13.3049, 0.84548, 14.1503
latencies: 12.5687, 0.998825, 13.5675
latencies: 13.9442, 2.86764, 16.8118
latencies: 11.2668, 1.86584, 13.1327
latencies: 9.55533, 0.969065, 10.5244
latencies: 9.11596, 1.11419, 10.2302
latencies: 7.48045, 1.58411, 9.06456
latencies: 7.94718, 2.89142, 10.8386
latencies: 8.70693, 1.78558, 10.4925
latencies: 8.432, 0.904232, 9.33623
latencies: 9.07236, 0.81844, 9.8908
latencies: 8.07703, 3.11222, 11.1892
latencies: 9.25462, 0.714279, 9.96889
latencies: 8.16739, 0.8682, 9.03559
latencies: 9.02525, 2.24648, 11.2717
latencies: 7.96405, 1.61483, 9.57888
latencies: 8.39434, 1.43438, 9.82872
latencies: 9.90675, 0.877064, 10.7838
latencies: 7.77448, 3.44346, 11.2179
latencies: 9.99975, 0.708198, 10.7079
latencies: 7.87554, 0.90948, 8.78501
latencies: 7.3153, 1.4643, 8.7796
latencies: 7.26072, 2.29682, 9.55754
latencies: 6.59478, 1.30571, 7.90049
latencies: 7.53887, 3.21449, 10.7534
latencies: 7.1175, 1.24158, 8.35908
latencies: 6.83491, 2.11567, 8.95057
latencies: 5.00946, 0.699847, 5.70931
latencies: 6.50015, 2.92361, 9.42377
latencies: 4.01909, 1.3724, 5.39149
latencies: 3.77397, 1.18644, 4.96041
latencies: 4.73613, 0.869417, 5.60554
latencies: 4.7539, 2.61583, 7.36973
latencies: 3.40849, 0.86516, 4.27365
